audio_path,text
/home/data/raw/bengali/audio/bn_00972.wav,"বিজ্ঞানীরা একটি নতুন আবিষ্কার করেছেন"
/home/data/raw/bengali/audio/bn_00973.wav,"আমি বাংলা বলতে খুব ভালোবাসি"
/home/data/raw/bengali/audio/bn_00974.wav,"শিক্ষাই সাফল্যের চাবিকাঠি"
/home/data/raw/bengali/audio/bn_00975.wav,"আজকের তাজা খবর কি"
/home/data/raw/bengali/audio/bn_00976.wav,"তিনি তার পড়াশোনা শেষ করেছেন"
/home/data/raw/bengali/audio/bn_00977.wav,"আপনার কি কোন প্রশ্ন আছে"
/home/data/raw/bengali/audio/bn_00978.wav,"এটি একটি খুব সুন্দর জায়গা"
/home/data/raw/bengali/audio/bn_00979.wav,"আমাদের সকলের পরিবেশ রক্ষা করা উচিত"
/home/data/raw/bengali/audio/bn_00980.wav,"সে খুব পরিশ্রমী ছেলে"
/home/data/raw/bengali/audio/bn_00981.wav,"আমার এক গ্লাস জল দরকার"
/home/data/raw/bengali/audio/bn_00982.wav,"ডিজিটাল ইন্ডিয়া একটি গুরুত্বপূর্ণ উদ্যোগ"
/home/data/raw/bengali/audio/bn_00983.wav,"খেলাধুলা শিশুদের জন্য ভালো"
/home/data/raw/bengali/audio/bn_00984.wav,"আমি আপনার সাথে একমত"
/home/data/raw/bengali/audio/bn_00985.wav,"সময় খুব মূল্যবান"
/home/data/raw/bengali/audio/bn_00986.wav,"ভারত একটি বৈচিত্র্যময় দেশ"
/home/data/raw/bengali/audio/bn_00987.wav,"দয়া করে এখানে সই করুন"
/home/data/raw/bengali/audio/bn_00988.wav,"এটা আমার বোঝার বাইরে"
/home/data/raw/bengali/audio/bn_00989.wav,"তিনি একটি নতুন রেকর্ড করেছেন"
/home/data/raw/bengali/audio/bn_00990.wav,"শুভেচ্ছা"
/home/data/raw/bengali/audio/bn_00991.wav,"হ্যালো আজ আবহাওয়া খুব ভালো"
/home/data/raw/bengali/audio/bn_00992.wav,"ভারতের রাজধানী নতুন দিল্লি"
/home/data/raw/bengali/audio/bn_00993.wav,"আপনি কি আমাকে সাহায্য করতে পারেন"
/home/data/raw/bengali/audio/bn_00994.wav,"এটি একটি পরীক্ষা"
/home/data/raw/bengali/audio/bn_00995.wav,"দয়া করে ধীরে বলুন আমি বুঝতে পারছি না"
/home/data/raw/bengali/audio/bn_00996.wav,"আপনার নাম কি"
/home/data/raw/bengali/audio/bn_00997.wav,"আমি কাল বাজারে যাব"
/home/data/raw/bengali/audio/bn_00998.wav,"আমাদের সত্য কথা বলা উচিত"
/home/data/raw/bengali/audio/bn_00999.wav,"এই ট্রেনটি কখন ছাড়বে"
/home/data/raw/bengali/audio/bn_01000.wav,"সূর্য পূর্ব দিকে ওঠে"
/home/data/raw/bengali/audio/bn_01001.wav,"আপনি কেমন আছেন"
/home/data/raw/bengali/audio/bn_01002.wav,"বিজ্ঞানীরা একটি নতুন আবিষ্কার করেছেন"
/home/data/raw/bengali/audio/bn_01003.wav,"আমি বাংলা বলতে খুব ভালোবাসি"
/home/data/raw/bengali/audio/bn_01004.wav,"শিক্ষাই সাফল্যের চাবিকাঠি"
/home/data/raw/bengali/audio/bn_01005.wav,"আজকের তাজা খবর কি"
/home/data/raw/bengali/audio/bn_01006.wav,"তিনি তার পড়াশোনা শেষ করেছেন"
/home/data/raw/bengali/audio/bn_01007.wav,"আপনার কি কোন প্রশ্ন আছে"
/home/data/raw/bengali/audio/bn_01008.wav,"এটি একটি খুব সুন্দর জায়গা"
/home/data/raw/bengali/audio/bn_01009.wav,"আমাদের সকলের পরিবেশ রক্ষা করা উচিত"
/home/data/raw/bengali/audio/bn_01010.wav,"সে খুব পরিশ্রমী ছেলে"
/home/data/raw/bengali/audio/bn_01011.wav,"আমার এক গ্লাস জল দরকার"
/home/data/raw/bengali/audio/bn_01012.wav,"ডিজিটাল ইন্ডিয়া একটি গুরুত্বপূর্ণ উদ্যোগ"
/home/data/raw/bengali/audio/bn_01013.wav,"খেলাধুলা শিশুদের জন্য ভালো"
/home/data/raw/bengali/audio/bn_01014.wav,"আমি আপনার সাথে একমত"
/home/data/raw/bengali/audio/bn_01015.wav,"সময় খুব মূল্যবান"
/home/data/raw/bengali/audio/bn_01016.wav,"ভারত একটি বৈচিত্র্যময় দেশ"
/home/data/raw/bengali/audio/bn_01017.wav,"দয়া করে এখানে সই করুন"
/home/data/raw/bengali/audio/bn_01018.wav,"এটা আমার বোঝার বাইরে"
/home/data/raw/bengali/audio/bn_01019.wav,"তিনি একটি নতুন রেকর্ড করেছেন"
/home/data/raw/bengali/audio/bn_01020.wav,"শুভেচ্ছা"
/home/data/raw/bengali/audio/bn_01021.wav,"হ্যালো আজ আবহাওয়া খুব ভালো"
/home/data/raw/bengali/audio/bn_01022.wav,"ভারতের রাজধানী নতুন দিল্লি"
/home/data/raw/bengali/audio/bn_01023.wav,"আপনি কি আমাকে সাহায্য করতে পারেন"
/home/data/raw/bengali/audio/bn_01024.wav,"এটি একটি পরীক্ষা"
/home/data/raw/bengali/audio/bn_01025.wav,"দয়া করে ধীরে বলুন আমি বুঝতে পারছি না"
/home/data/raw/bengali/audio/bn_01026.wav,"আপনার নাম কি"
/home/data/raw/bengali/audio/bn_01027.wav,"আমি কাল বাজারে যাব"
/home/data/raw/bengali/audio/bn_01028.wav,"আমাদের সত্য কথা বলা উচিত"
/home/data/raw/bengali/audio/bn_01029.wav,"এই ট্রেনটি কখন ছাড়বে"
/home/data/raw/bengali/audio/bn_01030.wav,"সূর্য পূর্ব দিকে ওঠে"
/home/data/raw/bengali/audio/bn_01031.wav,"আপনি কেমন আছেন"
/home/data/raw/bengali/audio/bn_01032.wav,"বিজ্ঞানীরা একটি নতুন আবিষ্কার করেছেন"
/home/data/raw/bengali/audio/bn_01033.wav,"আমি বাংলা বলতে খুব ভালোবাসি"
/home/data/raw/bengali/audio/bn_01034.wav,"শিক্ষাই সাফল্যের চাবিকাঠি"
/home/data/raw/bengali/audio/bn_01035.wav,"আজকের তাজা খবর কি"
/home/data/raw/bengali/audio/bn_01036.wav,"তিনি তার পড়াশোনা শেষ করেছেন"
/home/data/raw/bengali/audio/bn_01037.wav,"আপনার কি কোন প্রশ্ন আছে"
/home/data/raw/bengali/audio/bn_01038.wav,"এটি একটি খুব সুন্দর জায়গা"
/home/data/raw/bengali/audio/bn_01039.wav,"আমাদের সকলের পরিবেশ রক্ষা করা উচিত"
/home/data/raw/bengali/audio/bn_01040.wav,"সে খুব পরিশ্রমী ছেলে"
/home/data/raw/bengali/audio/bn_01041.wav,"আমার এক গ্লাস জল দরকার"
/home/data/raw/bengali/audio/bn_01042.wav,"ডিজিটাল ইন্ডিয়া একটি গুরুত্বপূর্ণ উদ্যোগ"
/home/data/raw/bengali/audio/bn_01043.wav,"খেলাধুলা শিশুদের জন্য ভালো"
/home/data/raw/bengali/audio/bn_01044.wav,"আমি আপনার সাথে একমত"
/home/data/raw/bengali/audio/bn_01045.wav,"সময় খুব মূল্যবান"
/home/data/raw/bengali/audio/bn_01046.wav,"ভারত একটি বৈচিত্র্যময় দেশ"
/home/data/raw/bengali/audio/bn_01047.wav,"দয়া করে এখানে সই করুন"
/home/data/raw/bengali/audio/bn_01048.wav,"এটা আমার বোঝার বাইরে"
/home/data/raw/bengali/audio/bn_01049.wav,"তিনি একটি নতুন রেকর্ড করেছেন"
/home/data/raw/bengali/audio/bn_01050.wav,"শুভেচ্ছা"
/home/data/raw/bengali/audio/bn_01051.wav,"হ্যালো আজ আবহাওয়া খুব ভালো"
/home/data/raw/bengali/audio/bn_01052.wav,"ভারতের রাজধানী নতুন দিল্লি"
/home/data/raw/bengali/audio/bn_01053.wav,"আপনি কি আমাকে সাহায্য করতে পারেন"
/home/data/raw/bengali/audio/bn_01054.wav,"এটি একটি পরীক্ষা"
/home/data/raw/bengali/audio/bn_01055.wav,"দয়া করে ধীরে বলুন আমি বুঝতে পারছি না"
/home/data/raw/bengali/audio/bn_01056.wav,"আপনার নাম কি"
/home/data/raw/bengali/audio/bn_01057.wav,"আমি কাল বাজারে যাব"
/home/data/raw/bengali/audio/bn_01058.wav,"আমাদের সত্য কথা বলা উচিত"
/home/data/raw/bengali/audio/bn_01059.wav,"এই ট্রেনটি কখন ছাড়বে"
/home/data/raw/bengali/audio/bn_01060.wav,"সূর্য পূর্ব দিকে ওঠে"
/home/data/raw/bengali/audio/bn_01061.wav,"আপনি কেমন আছেন"
/home/data/raw/bengali/audio/bn_01062.wav,"বিজ্ঞানীরা একটি নতুন আবিষ্কার করেছেন"
/home/data/raw/bengali/audio/bn_01063.wav,"আমি বাংলা বলতে খুব ভালোবাসি"
/home/data/raw/bengali/audio/bn_01064.wav,"শিক্ষাই সাফল্যের চাবিকাঠি"
/home/data/raw/bengali/audio/bn_01065.wav,"আজকের তাজা খবর কি"
/home/data/raw/bengali/audio/bn_01066.wav,"তিনি তার পড়াশোনা শেষ করেছেন"
/home/data/raw/bengali/audio/bn_01067.wav,"আপনার কি কোন প্রশ্ন আছে"
/home/data/raw/bengali/audio/bn_01068.wav,"এটি একটি খুব সুন্দর জায়গা"
/home/data/raw/bengali/audio/bn_01069.wav,"আমাদের সকলের পরিবেশ রক্ষা করা উচিত"
/home/data/raw/bengali/audio/bn_01070.wav,"সে খুব পরিশ্রমী ছেলে"
/home/data/raw/bengali/audio/bn_01071.wav,"আমার এক গ্লাস জল দরকার"
/home/data/raw/bengali/audio/bn_01072.wav,"ডিজিটাল ইন্ডিয়া একটি গুরুত্বপূর্ণ উদ্যোগ"
/home/data/raw/bengali/audio/bn_01073.wav,"খেলাধুলা শিশুদের জন্য ভালো"
/home/data/raw/bengali/audio/bn_01074.wav,"আমি আপনার সাথে একমত"
/home/data/raw/bengali/audio/bn_01075.wav,"সময় খুব মূল্যবান"
/home/data/raw/bengali/audio/bn_01076.wav,"ভারত একটি বৈচিত্র্যময় দেশ"
/home/data/raw/bengali/audio/bn_01077.wav,"দয়া করে এখানে সই করুন"
/home/data/raw/bengali/audio/bn_01078.wav,"এটা আমার বোঝার বাইরে"
/home/data/raw/bengali/audio/bn_01079.wav,"তিনি একটি নতুন রেকর্ড করেছেন"
/home/data/raw/bengali/audio/bn_01080.wav,"শুভেচ্ছা"
/home/data/raw/bengali/audio/bn_01081.wav,"হ্যালো আজ আবহাওয়া খুব ভালো"
/home/data/raw/bengali/audio/bn_01082.wav,"ভারতের রাজধানী নতুন দিল্লি"
/home/data/raw/bengali/audio/bn_01083.wav,"আপনি কি আমাকে সাহায্য করতে পারেন"
/home/data/raw/bengali/audio/bn_01084.wav,"এটি একটি পরীক্ষা"
/home/data/raw/bengali/audio/bn_01085.wav,"দয়া করে ধীরে বলুন আমি বুঝতে পারছি না"
/home/data/raw/bengali/audio/bn_01086.wav,"আপনার নাম কি"
/home/data/raw/bengali/audio/bn_01087.wav,"আমি কাল বাজারে যাব"
/home/data/raw/bengali/audio/bn_01088.wav,"আমাদের সত্য কথা বলা উচিত"
/home/data/raw/bengali/audio/bn_01089.wav,"এই ট্রেনটি কখন ছাড়বে"
/home/data/raw/bengali/audio/bn_01090.wav,"সূর্য পূর্ব দিকে ওঠে"
/home/data/raw/bengali/audio/bn_01091.wav,"আপনি কেমন আছেন"
/home/data/raw/bengali/audio/bn_01092.wav,"বিজ্ঞানীরা একটি নতুন আবিষ্কার করেছেন"
/home/data/raw/bengali/audio/bn_01093.wav,"আমি বাংলা বলতে খুব ভালোবাসি"
/home/data/raw/bengali/audio/bn_01094.wav,"শিক্ষাই সাফল্যের চাবিকাঠি"
/home/data/raw/bengali/audio/bn_01095.wav,"আজকের তাজা খবর কি"
/home/data/raw/bengali/audio/bn_01096.wav,"তিনি তার পড়াশোনা শেষ করেছেন"
/home/data/raw/bengali/audio/bn_01097.wav,"আপনার কি কোন প্রশ্ন আছে"
/home/data/raw/bengali/audio/bn_01098.wav,"এটি একটি খুব সুন্দর জায়গা"
/home/data/raw/bengali/audio/bn_01099.wav,"আমাদের সকলের পরিবেশ রক্ষা করা উচিত"
/home/data/raw/bengali/audio/bn_01100.wav,"সে খুব পরিশ্রমী ছেলে"
/home/data/raw/bengali/audio/bn_01101.wav,"আমার এক গ্লাস জল দরকার"
/home/data/raw/bengali/audio/bn_01102.wav,"ডিজিটাল ইন্ডিয়া একটি গুরুত্বপূর্ণ উদ্যোগ"
/home/data/raw/bengali/audio/bn_01103.wav,"খেলাধুলা শিশুদের জন্য ভালো"
/home/data/raw/bengali/audio/bn_01104.wav,"আমি আপনার সাথে একমত"
/home/data/raw/bengali/audio/bn_01105.wav,"সময় খুব মূল্যবান"
/home/data/raw/bengali/audio/bn_01106.wav,"ভারত একটি বৈচিত্র্যময় দেশ"
/home/data/raw/bengali/audio/bn_01107.wav,"দয়া করে এখানে সই করুন"
/home/data/raw/bengali/audio/bn_01108.wav,"এটা আমার বোঝার বাইরে"
/home/data/raw/bengali/audio/bn_01109.wav,"তিনি একটি নতুন রেকর্ড করেছেন"
/home/data/raw/bengali/audio/bn_01110.wav,"শুভেচ্ছা"
/home/data/raw/bengali/audio/bn_01111.wav,"হ্যালো আজ আবহাওয়া খুব ভালো"
/home/data/raw/bengali/audio/bn_01112.wav,"ভারতের রাজধানী নতুন দিল্লি"
/home/data/raw/bengali/audio/bn_01113.wav,"আপনি কি আমাকে সাহায্য করতে পারেন"
/home/data/raw/bengali/audio/bn_01114.wav,"এটি একটি পরীক্ষা"
/home/data/raw/bengali/audio/bn_01115.wav,"দয়া করে ধীরে বলুন আমি বুঝতে পারছি না"
/home/data/raw/bengali/audio/bn_01116.wav,"আপনার নাম কি"
/home/data/raw/bengali/audio/bn_01117.wav,"আমি কাল বাজারে যাব"
/home/data/raw/bengali/audio/bn_01118.wav,"আমাদের সত্য কথা বলা উচিত"
/home/data/raw/bengali/audio/bn_01119.wav,"এই ট্রেনটি কখন ছাড়বে"
/home/data/raw/bengali/audio/bn_01120.wav,"সূর্য পূর্ব দিকে ওঠে"
/home/data/raw/bengali/audio/bn_01121.wav,"আপনি কেমন আছেন"
/home/data/raw/bengali/audio/bn_01122.wav,"বিজ্ঞানীরা একটি নতুন আবিষ্কার করেছেন"
/home/data/raw/bengali/audio/bn_01123.wav,"আমি বাংলা বলতে খুব ভালোবাসি"
/home/data/raw/bengali/audio/bn_01124.wav,"শিক্ষাই সাফল্যের চাবিকাঠি"
/home/data/raw/bengali/audio/bn_01125.wav,"আজকের তাজা খবর কি"
/home/data/raw/bengali/audio/bn_01126.wav,"তিনি তার পড়াশোনা শেষ করেছেন"
/home/data/raw/bengali/audio/bn_01127.wav,"আপনার কি কোন প্রশ্ন আছে"
/home/data/raw/bengali/audio/bn_01128.wav,"এটি একটি খুব সুন্দর জায়গা"
/home/data/raw/bengali/audio/bn_01129.wav,"আমাদের সকলের পরিবেশ রক্ষা করা উচিত"
/home/data/raw/bengali/audio/bn_01130.wav,"সে খুব পরিশ্রমী ছেলে"
/home/data/raw/bengali/audio/bn_01131.wav,"আমার এক গ্লাস জল দরকার"
/home/data/raw/bengali/audio/bn_01132.wav,"ডিজিটাল ইন্ডিয়া একটি গুরুত্বপূর্ণ উদ্যোগ"
/home/data/raw/bengali/audio/bn_01133.wav,"খেলাধুলা শিশুদের জন্য ভালো"
/home/data/raw/bengali/audio/bn_01134.wav,"আমি আপনার সাথে একমত"
/home/data/raw/bengali/audio/bn_01135.wav,"সময় খুব মূল্যবান"
/home/data/raw/bengali/audio/bn_01136.wav,"ভারত একটি বৈচিত্র্যময় দেশ"
/home/data/raw/bengali/audio/bn_01137.wav,"দয়া করে এখানে সই করুন"
/home/data/raw/bengali/audio/bn_01138.wav,"এটা আমার বোঝার বাইরে"
/home/data/raw/bengali/audio/bn_01139.wav,"তিনি একটি নতুন রেকর্ড করেছেন"
/home/data/raw/bengali/audio/bn_01140.wav,"শুভেচ্ছা"
/home/data/raw/bengali/audio/bn_01141.wav,"হ্যালো আজ আবহাওয়া খুব ভালো"
/home/data/raw/bengali/audio/bn_01142.wav,"ভারতের রাজধানী নতুন দিল্লি"
/home/data/raw/bengali/audio/bn_01143.wav,"আপনি কি আমাকে সাহায্য করতে পারেন"
/home/data/raw/bengali/audio/bn_01144.wav,"এটি একটি পরীক্ষা"
/home/data/raw/bengali/audio/bn_01145.wav,"দয়া করে ধীরে বলুন আমি বুঝতে পারছি না"
/home/data/raw/bengali/audio/bn_01146.wav,"আপনার নাম কি"
/home/data/raw/bengali/audio/bn_01147.wav,"আমি কাল বাজারে যাব"
/home/data/raw/bengali/audio/bn_01148.wav,"আমাদের সত্য কথা বলা উচিত"
/home/data/raw/bengali/audio/bn_01149.wav,"এই ট্রেনটি কখন ছাড়বে"
/home/data/raw/bengali/audio/bn_01150.wav,"সূর্য পূর্ব দিকে ওঠে"
/home/data/raw/bengali/audio/bn_01151.wav,"আপনি কেমন আছেন"
/home/data/raw/bengali/audio/bn_01152.wav,"বিজ্ঞানীরা একটি নতুন আবিষ্কার করেছেন"
/home/data/raw/bengali/audio/bn_01153.wav,"আমি বাংলা বলতে খুব ভালোবাসি"
/home/data/raw/bengali/audio/bn_01154.wav,"শিক্ষাই সাফল্যের চাবিকাঠি"
/home/data/raw/bengali/audio/bn_01155.wav,"আজকের তাজা খবর কি"
/home/data/raw/bengali/audio/bn_01156.wav,"তিনি তার পড়াশোনা শেষ করেছেন"
/home/data/raw/bengali/audio/bn_01157.wav,"আপনার কি কোন প্রশ্ন আছে"
/home/data/raw/bengali/audio/bn_01158.wav,"এটি একটি খুব সুন্দর জায়গা"
/home/data/raw/bengali/audio/bn_01159.wav,"আমাদের সকলের পরিবেশ রক্ষা করা উচিত"
/home/data/raw/bengali/audio/bn_01160.wav,"সে খুব পরিশ্রমী ছেলে"
/home/data/raw/bengali/audio/bn_01161.wav,"আমার এক গ্লাস জল দরকার"
/home/data/raw/bengali/audio/bn_01162.wav,"ডিজিটাল ইন্ডিয়া একটি গুরুত্বপূর্ণ উদ্যোগ"
/home/data/raw/bengali/audio/bn_01163.wav,"খেলাধুলা শিশুদের জন্য ভালো"
/home/data/raw/bengali/audio/bn_01164.wav,"আমি আপনার সাথে একমত"
/home/data/raw/bengali/audio/bn_01165.wav,"সময় খুব মূল্যবান"
/home/data/raw/bengali/audio/bn_01166.wav,"ভারত একটি বৈচিত্র্যময় দেশ"
/home/data/raw/bengali/audio/bn_01167.wav,"দয়া করে এখানে সই করুন"
/home/data/raw/bengali/audio/bn_01168.wav,"এটা আমার বোঝার বাইরে"
/home/data/raw/bengali/audio/bn_01169.wav,"তিনি একটি নতুন রেকর্ড করেছেন"
/home/data/raw/bengali/audio/bn_01170.wav,"শুভেচ্ছা"
/home/data/raw/bengali/audio/bn_01171.wav,"হ্যালো আজ আবহাওয়া খুব ভালো"
/home/data/raw/bengali/audio/bn_01172.wav,"ভারতের রাজধানী নতুন দিল্লি"
/home/data/raw/bengali/audio/bn_01173.wav,"আপনি কি আমাকে সাহায্য করতে পারেন"
/home/data/raw/bengali/audio/bn_01174.wav,"এটি একটি পরীক্ষা"
/home/data/raw/bengali/audio/bn_01175.wav,"দয়া করে ধীরে বলুন আমি বুঝতে পারছি না"
/home/data/raw/bengali/audio/bn_01176.wav,"আপনার নাম কি"
/home/data/raw/bengali/audio/bn_01177.wav,"আমি কাল বাজারে যাব"
/home/data/raw/bengali/audio/bn_01178.wav,"আমাদের সত্য কথা বলা উচিত"
/home/data/raw/bengali/audio/bn_01179.wav,"এই ট্রেনটি কখন ছাড়বে"
/home/data/raw/bengali/audio/bn_01180.wav,"সূর্য পূর্ব দিকে ওঠে"
/home/data/raw/bengali/audio/bn_01181.wav,"আপনি কেমন আছেন"
/home/data/raw/bengali/audio/bn_01182.wav,"বিজ্ঞানীরা একটি নতুন আবিষ্কার করেছেন"
/home/data/raw/bengali/audio/bn_01183.wav,"আমি বাংলা বলতে খুব ভালোবাসি"
/home/data/raw/bengali/audio/bn_01184.wav,"শিক্ষাই সাফল্যের চাবিকাঠি"
/home/data/raw/bengali/audio/bn_01185.wav,"আজকের তাজা খবর কি"
/home/data/raw/bengali/audio/bn_01186.wav,"তিনি তার পড়াশোনা শেষ করেছেন"
/home/data/raw/bengali/audio/bn_01187.wav,"আপনার কি কোন প্রশ্ন আছে"
/home/data/raw/bengali/audio/bn_01188.wav,"এটি একটি খুব সুন্দর জায়গা"
/home/data/raw/bengali/audio/bn_01189.wav,"আমাদের সকলের পরিবেশ রক্ষা করা উচিত"
/home/data/raw/bengali/audio/bn_01190.wav,"সে খুব পরিশ্রমী ছেলে"
/home/data/raw/bengali/audio/bn_01191.wav,"আমার এক গ্লাস জল দরকার"
/home/data/raw/bengali/audio/bn_01192.wav,"ডিজিটাল ইন্ডিয়া একটি গুরুত্বপূর্ণ উদ্যোগ"
/home/data/raw/bengali/audio/bn_01193.wav,"খেলাধুলা শিশুদের জন্য ভালো"
/home/data/raw/bengali/audio/bn_01194.wav,"আমি আপনার সাথে একমত"
/home/data/raw/bengali/audio/bn_01195.wav,"সময় খুব মূল্যবান"
/home/data/raw/bengali/audio/bn_01196.wav,"ভারত একটি বৈচিত্র্যময় দেশ"
/home/data/raw/bengali/audio/bn_01197.wav,"দয়া করে এখানে সই করুন"
/home/data/raw/bengali/audio/bn_01198.wav,"এটা আমার বোঝার বাইরে"
/home/data/raw/bengali/audio/bn_01199.wav,"তিনি একটি নতুন রেকর্ড করেছেন"
/home/data/raw/bengali/audio/bn_01200.wav,"শুভেচ্ছা"
/home/data/raw/bengali/audio/bn_01201.wav,"হ্যালো আজ আবহাওয়া খুব ভালো"
/home/data/raw/bengali/audio/bn_01202.wav,"ভারতের রাজধানী নতুন দিল্লি"
/home/data/raw/bengali/audio/bn_01203.wav,"আপনি কি আমাকে সাহায্য করতে পারেন"
/home/data/raw/bengali/audio/bn_01204.wav,"এটি একটি পরীক্ষা"
/home/data/raw/bengali/audio/bn_01205.wav,"দয়া করে ধীরে বলুন আমি বুঝতে পারছি না"
/home/data/raw/bengali/audio/bn_01206.wav,"আপনার নাম কি"
/home/data/raw/bengali/audio/bn_01207.wav,"আমি কাল বাজারে যাব"
/home/data/raw/bengali/audio/bn_01208.wav,"আমাদের সত্য কথা বলা উচিত"
/home/data/raw/bengali/audio/bn_01209.wav,"এই ট্রেনটি কখন ছাড়বে"
/home/data/raw/bengali/audio/bn_01210.wav,"সূর্য পূর্ব দিকে ওঠে"
/home/data/raw/bengali/audio/bn_01211.wav,"আপনি কেমন আছেন"
/home/data/raw/bengali/audio/bn_01212.wav,"বিজ্ঞানীরা একটি নতুন আবিষ্কার করেছেন"
/home/data/raw/bengali/audio/bn_01213.wav,"আমি বাংলা বলতে খুব ভালোবাসি"
/home/data/raw/bengali/audio/bn_01214.wav,"শিক্ষাই সাফল্যের চাবিকাঠি"
/home/data/raw/bengali/audio/bn_01215.wav,"আজকের তাজা খবর কি"
/home/data/raw/bengali/audio/bn_01216.wav,"তিনি তার পড়াশোনা শেষ করেছেন"
/home/data/raw/bengali/audio/bn_01217.wav,"আপনার কি কোন প্রশ্ন আছে"
/home/data/raw/bengali/audio/bn_01218.wav,"এটি একটি খুব সুন্দর জায়গা"
/home/data/raw/bengali/audio/bn_01219.wav,"আমাদের সকলের পরিবেশ রক্ষা করা উচিত"
/home/data/raw/bengali/audio/bn_01220.wav,"সে খুব পরিশ্রমী ছেলে"
/home/data/raw/bengali/audio/bn_01221.wav,"আমার এক গ্লাস জল দরকার"
/home/data/raw/bengali/audio/bn_01222.wav,"ডিজিটাল ইন্ডিয়া একটি গুরুত্বপূর্ণ উদ্যোগ"
/home/data/raw/bengali/audio/bn_01223.wav,"খেলাধুলা শিশুদের জন্য ভালো"
/home/data/raw/bengali/audio/bn_01224.wav,"আমি আপনার সাথে একমত"
/home/data/raw/bengali/audio/bn_01225.wav,"সময় খুব মূল্যবান"
/home/data/raw/bengali/audio/bn_01226.wav,"ভারত একটি বৈচিত্র্যময় দেশ"
/home/data/raw/bengali/audio/bn_01227.wav,"দয়া করে এখানে সই করুন"
/home/data/raw/bengali/audio/bn_01228.wav,"এটা আমার বোঝার বাইরে"
/home/data/raw/bengali/audio/bn_01229.wav,"তিনি একটি নতুন রেকর্ড করেছেন"
/home/data/raw/bengali/audio/bn_01230.wav,"শুভেচ্ছা"
/home/data/raw/bengali/audio/bn_01231.wav,"হ্যালো আজ আবহাওয়া খুব ভালো"
/home/data/raw/bengali/audio/bn_01232.wav,"ভারতের রাজধানী নতুন দিল্লি"
/home/data/raw/bengali/audio/bn_01233.wav,"আপনি কি আমাকে সাহায্য করতে পারেন"
/home/data/raw/bengali/audio/bn_01234.wav,"এটি একটি পরীক্ষা"
/home/data/raw/bengali/audio/bn_01235.wav,"দয়া করে ধীরে বলুন আমি বুঝতে পারছি না"
/home/data/raw/bengali/audio/bn_01236.wav,"আপনার নাম কি"
/home/data/raw/bengali/audio/bn_01237.wav,"আমি কাল বাজারে যাব"
/home/data/raw/bengali/audio/bn_01238.wav,"আমাদের সত্য কথা বলা উচিত"
/home/data/raw/bengali/audio/bn_01239.wav,"এই ট্রেনটি কখন ছাড়বে"
/home/data/raw/bengali/audio/bn_01240.wav,"সূর্য পূর্ব দিকে ওঠে"
/home/data/raw/bengali/audio/bn_01241.wav,"আপনি কেমন আছেন"
/home/data/raw/bengali/audio/bn_01242.wav,"বিজ্ঞানীরা একটি নতুন আবিষ্কার করেছেন"
/home/data/raw/bengali/audio/bn_01243.wav,"আমি বাংলা বলতে খুব ভালোবাসি"
/home/data/raw/bengali/audio/bn_01244.wav,"শিক্ষাই সাফল্যের চাবিকাঠি"
/home/data/raw/bengali/audio/bn_01245.wav,"আজকের তাজা খবর কি"
/home/data/raw/bengali/audio/bn_01246.wav,"তিনি তার পড়াশোনা শেষ করেছেন"
/home/data/raw/bengali/audio/bn_01247.wav,"আপনার কি কোন প্রশ্ন আছে"
/home/data/raw/bengali/audio/bn_01248.wav,"এটি একটি খুব সুন্দর জায়গা"
/home/data/raw/bengali/audio/bn_01249.wav,"আমাদের সকলের পরিবেশ রক্ষা করা উচিত"
/home/data/raw/bengali/audio/bn_01250.wav,"সে খুব পরিশ্রমী ছেলে"
/home/data/raw/bengali/audio/bn_01251.wav,"আমার এক গ্লাস জল দরকার"
/home/data/raw/bengali/audio/bn_01252.wav,"ডিজিটাল ইন্ডিয়া একটি গুরুত্বপূর্ণ উদ্যোগ"
/home/data/raw/bengali/audio/bn_01253.wav,"খেলাধুলা শিশুদের জন্য ভালো"
/home/data/raw/bengali/audio/bn_01254.wav,"আমি আপনার সাথে একমত"
/home/data/raw/bengali/audio/bn_01255.wav,"সময় খুব মূল্যবান"
/home/data/raw/bengali/audio/bn_01256.wav,"ভারত একটি বৈচিত্র্যময় দেশ"
/home/data/raw/bengali/audio/bn_01257.wav,"দয়া করে এখানে সই করুন"
/home/data/raw/bengali/audio/bn_01258.wav,"এটা আমার বোঝার বাইরে"
/home/data/raw/bengali/audio/bn_01259.wav,"তিনি একটি নতুন রেকর্ড করেছেন"
/home/data/raw/bengali/audio/bn_01260.wav,"শুভেচ্ছা"
/home/data/raw/bengali/audio/bn_01261.wav,"হ্যালো আজ আবহাওয়া খুব ভালো"
/home/data/raw/bengali/audio/bn_01262.wav,"ভারতের রাজধানী নতুন দিল্লি"
/home/data/raw/bengali/audio/bn_01263.wav,"আপনি কি আমাকে সাহায্য করতে পারেন"
/home/data/raw/bengali/audio/bn_01264.wav,"এটি একটি পরীক্ষা"
/home/data/raw/bengali/audio/bn_01265.wav,"দয়া করে ধীরে বলুন আমি বুঝতে পারছি না"
/home/data/raw/bengali/audio/bn_01266.wav,"আপনার নাম কি"
/home/data/raw/bengali/audio/bn_01267.wav,"আমি কাল বাজারে যাব"
