audio_path,text
/home/data/raw/hindi/audio/hi_00541.wav,"नमस्ते आज मौसम बहुत अच्छा है"
/home/data/raw/hindi/audio/hi_00542.wav,"भारत की राजधानी नई दिल्ली है"
/home/data/raw/hindi/audio/hi_00543.wav,"क्या आप मेरी मदद कर सकते हैं"
/home/data/raw/hindi/audio/hi_00544.wav,"यह एक परीक्षण है"
/home/data/raw/hindi/audio/hi_00545.wav,"कृपया धीरे बोलें मुझे समझ नहीं आ रहा है"
/home/data/raw/hindi/audio/hi_00546.wav,"आपका नाम क्या है"
/home/data/raw/hindi/audio/hi_00547.wav,"मैं कल बाजार जाऊँगा"
/home/data/raw/hindi/audio/hi_00548.wav,"हमें सच बोलना चाहिए"
/home/data/raw/hindi/audio/hi_00549.wav,"यह ट्रेन कब रवाना होगी"
/home/data/raw/hindi/audio/hi_00550.wav,"सूर्य पूर्व से उदय होता है"
/home/data/raw/hindi/audio/hi_00551.wav,"आप कैसे हैं"
/home/data/raw/hindi/audio/hi_00552.wav,"वैज्ञानिकों ने एक नई खोज की है"
/home/data/raw/hindi/audio/hi_00553.wav,"मुझे हिंदी बोलना बहुत पसंद है"
/home/data/raw/hindi/audio/hi_00554.wav,"शिक्षा सफलता की कुंजी है"
/home/data/raw/hindi/audio/hi_00555.wav,"आज की ताजा खबर क्या है"
/home/data/raw/hindi/audio/hi_00556.wav,"उन्होंने अपनी पढ़ाई पूरी कर ली है"
/home/data/raw/hindi/audio/hi_00557.wav,"क्या आपके पास कोई सवाल है"
/home/data/raw/hindi/audio/hi_00558.wav,"यह एक बहुत ही खूबसूरत जगह है"
/home/data/raw/hindi/audio/hi_00559.wav,"हम सभी को पर्यावरण की रक्षा करनी चाहिए"
/home/data/raw/hindi/audio/hi_00560.wav,"वह बहुत मेहनती लड़का है"
/home/data/raw/hindi/audio/hi_00561.wav,"मुझे एक गिलास पानी चाहिए"
/home/data/raw/hindi/audio/hi_00562.wav,"डिजिटल इंडिया एक महत्वपूर्ण पहल है"
/home/data/raw/hindi/audio/hi_00563.wav,"खेलना बच्चों के लिए अच्छा है"
/home/data/raw/hindi/audio/hi_00564.wav,"मैं आपकी बात से सहमत हूँ"
/home/data/raw/hindi/audio/hi_00565.wav,"समय बहुत मूल्यवान है"
/home/data/raw/hindi/audio/hi_00566.wav,"भारत एक विविध देश है"
/home/data/raw/hindi/audio/hi_00567.wav,"कृपया यहाँ हस्ताक्षर करें"
/home/data/raw/hindi/audio/hi_00568.wav,"यह मेरी समझ से बाहर है"
/home/data/raw/hindi/audio/hi_00569.wav,"उन्होंने एक नया रिकॉर्ड बनाया"
/home/data/raw/hindi/audio/hi_00570.wav,"शुभकामनाएं"
/home/data/raw/hindi/audio/hi_00571.wav,"नमस्ते आज मौसम बहुत अच्छा है"
/home/data/raw/hindi/audio/hi_00572.wav,"भारत की राजधानी नई दिल्ली है"
/home/data/raw/hindi/audio/hi_00573.wav,"क्या आप मेरी मदद कर सकते हैं"
/home/data/raw/hindi/audio/hi_00574.wav,"यह एक परीक्षण है"
/home/data/raw/hindi/audio/hi_00575.wav,"कृपया धीरे बोलें मुझे समझ नहीं आ रहा है"
/home/data/raw/hindi/audio/hi_00576.wav,"आपका नाम क्या है"
/home/data/raw/hindi/audio/hi_00577.wav,"मैं कल बाजार जाऊँगा"
/home/data/raw/hindi/audio/hi_00578.wav,"हमें सच बोलना चाहिए"
/home/data/raw/hindi/audio/hi_00579.wav,"यह ट्रेन कब रवाना होगी"
/home/data/raw/hindi/audio/hi_00580.wav,"सूर्य पूर्व से उदय होता है"
/home/data/raw/hindi/audio/hi_00581.wav,"आप कैसे हैं"
/home/data/raw/hindi/audio/hi_00582.wav,"वैज्ञानिकों ने एक नई खोज की है"
/home/data/raw/hindi/audio/hi_00583.wav,"मुझे हिंदी बोलना बहुत पसंद है"
/home/data/raw/hindi/audio/hi_00584.wav,"शिक्षा सफलता की कुंजी है"
/home/data/raw/hindi/audio/hi_00585.wav,"आज की ताजा खबर क्या है"
/home/data/raw/hindi/audio/hi_00586.wav,"उन्होंने अपनी पढ़ाई पूरी कर ली है"
/home/data/raw/hindi/audio/hi_00587.wav,"क्या आपके पास कोई सवाल है"
/home/data/raw/hindi/audio/hi_00588.wav,"यह एक बहुत ही खूबसूरत जगह है"
/home/data/raw/hindi/audio/hi_00589.wav,"हम सभी को पर्यावरण की रक्षा करनी चाहिए"
/home/data/raw/hindi/audio/hi_00590.wav,"वह बहुत मेहनती लड़का है"
/home/data/raw/hindi/audio/hi_00591.wav,"मुझे एक गिलास पानी चाहिए"
/home/data/raw/hindi/audio/hi_00592.wav,"डिजिटल इंडिया एक महत्वपूर्ण पहल है"
/home/data/raw/hindi/audio/hi_00593.wav,"खेलना बच्चों के लिए अच्छा है"
/home/data/raw/hindi/audio/hi_00594.wav,"मैं आपकी बात से सहमत हूँ"
/home/data/raw/hindi/audio/hi_00595.wav,"समय बहुत मूल्यवान है"
/home/data/raw/hindi/audio/hi_00596.wav,"भारत एक विविध देश है"
/home/data/raw/hindi/audio/hi_00597.wav,"कृपया यहाँ हस्ताक्षर करें"
/home/data/raw/hindi/audio/hi_00598.wav,"यह मेरी समझ से बाहर है"
/home/data/raw/hindi/audio/hi_00599.wav,"उन्होंने एक नया रिकॉर्ड बनाया"
/home/data/raw/hindi/audio/hi_00600.wav,"शुभकामनाएं"
/home/data/raw/hindi/audio/hi_00601.wav,"नमस्ते आज मौसम बहुत अच्छा है"
/home/data/raw/hindi/audio/hi_00602.wav,"भारत की राजधानी नई दिल्ली है"
/home/data/raw/hindi/audio/hi_00603.wav,"क्या आप मेरी मदद कर सकते हैं"
/home/data/raw/hindi/audio/hi_00604.wav,"यह एक परीक्षण है"
/home/data/raw/hindi/audio/hi_00605.wav,"कृपया धीरे बोलें मुझे समझ नहीं आ रहा है"
/home/data/raw/hindi/audio/hi_00606.wav,"आपका नाम क्या है"
/home/data/raw/hindi/audio/hi_00607.wav,"मैं कल बाजार जाऊँगा"
/home/data/raw/hindi/audio/hi_00608.wav,"हमें सच बोलना चाहिए"
/home/data/raw/hindi/audio/hi_00609.wav,"यह ट्रेन कब रवाना होगी"
/home/data/raw/hindi/audio/hi_00610.wav,"सूर्य पूर्व से उदय होता है"
/home/data/raw/hindi/audio/hi_00611.wav,"आप कैसे हैं"
/home/data/raw/hindi/audio/hi_00612.wav,"वैज्ञानिकों ने एक नई खोज की है"
/home/data/raw/hindi/audio/hi_00613.wav,"मुझे हिंदी बोलना बहुत पसंद है"
/home/data/raw/hindi/audio/hi_00614.wav,"शिक्षा सफलता की कुंजी है"
/home/data/raw/hindi/audio/hi_00615.wav,"आज की ताजा खबर क्या है"
/home/data/raw/hindi/audio/hi_00616.wav,"उन्होंने अपनी पढ़ाई पूरी कर ली है"
/home/data/raw/hindi/audio/hi_00617.wav,"क्या आपके पास कोई सवाल है"
/home/data/raw/hindi/audio/hi_00618.wav,"यह एक बहुत ही खूबसूरत जगह है"
/home/data/raw/hindi/audio/hi_00619.wav,"हम सभी को पर्यावरण की रक्षा करनी चाहिए"
/home/data/raw/hindi/audio/hi_00620.wav,"वह बहुत मेहनती लड़का है"
/home/data/raw/hindi/audio/hi_00621.wav,"मुझे एक गिलास पानी चाहिए"
/home/data/raw/hindi/audio/hi_00622.wav,"डिजिटल इंडिया एक महत्वपूर्ण पहल है"
/home/data/raw/hindi/audio/hi_00623.wav,"खेलना बच्चों के लिए अच्छा है"
/home/data/raw/hindi/audio/hi_00624.wav,"मैं आपकी बात से सहमत हूँ"
/home/data/raw/hindi/audio/hi_00625.wav,"समय बहुत मूल्यवान है"
/home/data/raw/hindi/audio/hi_00626.wav,"भारत एक विविध देश है"
/home/data/raw/hindi/audio/hi_00627.wav,"कृपया यहाँ हस्ताक्षर करें"
/home/data/raw/hindi/audio/hi_00628.wav,"यह मेरी समझ से बाहर है"
/home/data/raw/hindi/audio/hi_00629.wav,"उन्होंने एक नया रिकॉर्ड बनाया"
/home/data/raw/hindi/audio/hi_00630.wav,"शुभकामनाएं"
/home/data/raw/hindi/audio/hi_00631.wav,"नमस्ते आज मौसम बहुत अच्छा है"
/home/data/raw/hindi/audio/hi_00632.wav,"भारत की राजधानी नई दिल्ली है"
/home/data/raw/hindi/audio/hi_00633.wav,"क्या आप मेरी मदद कर सकते हैं"
/home/data/raw/hindi/audio/hi_00634.wav,"यह एक परीक्षण है"
/home/data/raw/hindi/audio/hi_00635.wav,"कृपया धीरे बोलें मुझे समझ नहीं आ रहा है"
/home/data/raw/hindi/audio/hi_00636.wav,"आपका नाम क्या है"
/home/data/raw/hindi/audio/hi_00637.wav,"मैं कल बाजार जाऊँगा"
/home/data/raw/hindi/audio/hi_00638.wav,"हमें सच बोलना चाहिए"
/home/data/raw/hindi/audio/hi_00639.wav,"यह ट्रेन कब रवाना होगी"
/home/data/raw/hindi/audio/hi_00640.wav,"सूर्य पूर्व से उदय होता है"
/home/data/raw/hindi/audio/hi_00641.wav,"आप कैसे हैं"
/home/data/raw/hindi/audio/hi_00642.wav,"वैज्ञानिकों ने एक नई खोज की है"
/home/data/raw/hindi/audio/hi_00643.wav,"मुझे हिंदी बोलना बहुत पसंद है"
/home/data/raw/hindi/audio/hi_00644.wav,"शिक्षा सफलता की कुंजी है"
/home/data/raw/hindi/audio/hi_00645.wav,"आज की ताजा खबर क्या है"
/home/data/raw/hindi/audio/hi_00646.wav,"उन्होंने अपनी पढ़ाई पूरी कर ली है"
/home/data/raw/hindi/audio/hi_00647.wav,"क्या आपके पास कोई सवाल है"
/home/data/raw/hindi/audio/hi_00648.wav,"यह एक बहुत ही खूबसूरत जगह है"
/home/data/raw/hindi/audio/hi_00649.wav,"हम सभी को पर्यावरण की रक्षा करनी चाहिए"
/home/data/raw/hindi/audio/hi_00650.wav,"वह बहुत मेहनती लड़का है"
/home/data/raw/hindi/audio/hi_00651.wav,"मुझे एक गिलास पानी चाहिए"
/home/data/raw/hindi/audio/hi_00652.wav,"डिजिटल इंडिया एक महत्वपूर्ण पहल है"
/home/data/raw/hindi/audio/hi_00653.wav,"खेलना बच्चों के लिए अच्छा है"
/home/data/raw/hindi/audio/hi_00654.wav,"मैं आपकी बात से सहमत हूँ"
/home/data/raw/hindi/audio/hi_00655.wav,"समय बहुत मूल्यवान है"
/home/data/raw/hindi/audio/hi_00656.wav,"भारत एक विविध देश है"
/home/data/raw/hindi/audio/hi_00657.wav,"कृपया यहाँ हस्ताक्षर करें"
/home/data/raw/hindi/audio/hi_00658.wav,"यह मेरी समझ से बाहर है"
/home/data/raw/hindi/audio/hi_00659.wav,"उन्होंने एक नया रिकॉर्ड बनाया"
/home/data/raw/hindi/audio/hi_00660.wav,"शुभकामनाएं"
/home/data/raw/hindi/audio/hi_00661.wav,"नमस्ते आज मौसम बहुत अच्छा है"
/home/data/raw/hindi/audio/hi_00662.wav,"भारत की राजधानी नई दिल्ली है"
/home/data/raw/hindi/audio/hi_00663.wav,"क्या आप मेरी मदद कर सकते हैं"
/home/data/raw/hindi/audio/hi_00664.wav,"यह एक परीक्षण है"
/home/data/raw/hindi/audio/hi_00665.wav,"कृपया धीरे बोलें मुझे समझ नहीं आ रहा है"
/home/data/raw/hindi/audio/hi_00666.wav,"आपका नाम क्या है"
/home/data/raw/hindi/audio/hi_00667.wav,"मैं कल बाजार जाऊँगा"
/home/data/raw/hindi/audio/hi_00668.wav,"हमें सच बोलना चाहिए"
/home/data/raw/hindi/audio/hi_00669.wav,"यह ट्रेन कब रवाना होगी"
/home/data/raw/hindi/audio/hi_00670.wav,"सूर्य पूर्व से उदय होता है"
/home/data/raw/hindi/audio/hi_00671.wav,"आप कैसे हैं"
/home/data/raw/hindi/audio/hi_00672.wav,"वैज्ञानिकों ने एक नई खोज की है"
/home/data/raw/hindi/audio/hi_00673.wav,"मुझे हिंदी बोलना बहुत पसंद है"
/home/data/raw/hindi/audio/hi_00674.wav,"शिक्षा सफलता की कुंजी है"
/home/data/raw/hindi/audio/hi_00675.wav,"आज की ताजा खबर क्या है"
/home/data/raw/hindi/audio/hi_00676.wav,"उन्होंने अपनी पढ़ाई पूरी कर ली है"
/home/data/raw/hindi/audio/hi_00677.wav,"क्या आपके पास कोई सवाल है"
/home/data/raw/hindi/audio/hi_00678.wav,"यह एक बहुत ही खूबसूरत जगह है"
/home/data/raw/hindi/audio/hi_00679.wav,"हम सभी को पर्यावरण की रक्षा करनी चाहिए"
/home/data/raw/hindi/audio/hi_00680.wav,"वह बहुत मेहनती लड़का है"
/home/data/raw/hindi/audio/hi_00681.wav,"मुझे एक गिलास पानी चाहिए"
/home/data/raw/hindi/audio/hi_00682.wav,"डिजिटल इंडिया एक महत्वपूर्ण पहल है"
/home/data/raw/hindi/audio/hi_00683.wav,"खेलना बच्चों के लिए अच्छा है"
/home/data/raw/hindi/audio/hi_00684.wav,"मैं आपकी बात से सहमत हूँ"
/home/data/raw/hindi/audio/hi_00685.wav,"समय बहुत मूल्यवान है"
/home/data/raw/hindi/audio/hi_00686.wav,"भारत एक विविध देश है"
/home/data/raw/hindi/audio/hi_00687.wav,"कृपया यहाँ हस्ताक्षर करें"
/home/data/raw/hindi/audio/hi_00688.wav,"यह मेरी समझ से बाहर है"
/home/data/raw/hindi/audio/hi_00689.wav,"उन्होंने एक नया रिकॉर्ड बनाया"
/home/data/raw/hindi/audio/hi_00690.wav,"शुभकामनाएं"
/home/data/raw/hindi/audio/hi_00691.wav,"नमस्ते आज मौसम बहुत अच्छा है"
/home/data/raw/hindi/audio/hi_00692.wav,"भारत की राजधानी नई दिल्ली है"
/home/data/raw/hindi/audio/hi_00693.wav,"क्या आप मेरी मदद कर सकते हैं"
/home/data/raw/hindi/audio/hi_00694.wav,"यह एक परीक्षण है"
/home/data/raw/hindi/audio/hi_00695.wav,"कृपया धीरे बोलें मुझे समझ नहीं आ रहा है"
/home/data/raw/hindi/audio/hi_00696.wav,"आपका नाम क्या है"
/home/data/raw/hindi/audio/hi_00697.wav,"मैं कल बाजार जाऊँगा"
/home/data/raw/hindi/audio/hi_00698.wav,"हमें सच बोलना चाहिए"
/home/data/raw/hindi/audio/hi_00699.wav,"यह ट्रेन कब रवाना होगी"
/home/data/raw/hindi/audio/hi_00700.wav,"सूर्य पूर्व से उदय होता है"
/home/data/raw/hindi/audio/hi_00701.wav,"आप कैसे हैं"
/home/data/raw/hindi/audio/hi_00702.wav,"वैज्ञानिकों ने एक नई खोज की है"
/home/data/raw/hindi/audio/hi_00703.wav,"मुझे हिंदी बोलना बहुत पसंद है"
/home/data/raw/hindi/audio/hi_00704.wav,"शिक्षा सफलता की कुंजी है"
/home/data/raw/hindi/audio/hi_00705.wav,"आज की ताजा खबर क्या है"
/home/data/raw/hindi/audio/hi_00706.wav,"उन्होंने अपनी पढ़ाई पूरी कर ली है"
/home/data/raw/hindi/audio/hi_00707.wav,"क्या आपके पास कोई सवाल है"
/home/data/raw/hindi/audio/hi_00708.wav,"यह एक बहुत ही खूबसूरत जगह है"
/home/data/raw/hindi/audio/hi_00709.wav,"हम सभी को पर्यावरण की रक्षा करनी चाहिए"
/home/data/raw/hindi/audio/hi_00710.wav,"वह बहुत मेहनती लड़का है"
/home/data/raw/hindi/audio/hi_00711.wav,"मुझे एक गिलास पानी चाहिए"
/home/data/raw/hindi/audio/hi_00712.wav,"डिजिटल इंडिया एक महत्वपूर्ण पहल है"
/home/data/raw/hindi/audio/hi_00713.wav,"खेलना बच्चों के लिए अच्छा है"
/home/data/raw/hindi/audio/hi_00714.wav,"मैं आपकी बात से सहमत हूँ"
/home/data/raw/hindi/audio/hi_00715.wav,"समय बहुत मूल्यवान है"
/home/data/raw/hindi/audio/hi_00716.wav,"भारत एक विविध देश है"
/home/data/raw/hindi/audio/hi_00717.wav,"कृपया यहाँ हस्ताक्षर करें"
/home/data/raw/hindi/audio/hi_00718.wav,"यह मेरी समझ से बाहर है"
/home/data/raw/hindi/audio/hi_00719.wav,"उन्होंने एक नया रिकॉर्ड बनाया"
/home/data/raw/hindi/audio/hi_00720.wav,"शुभकामनाएं"
/home/data/raw/hindi/audio/hi_00721.wav,"नमस्ते आज मौसम बहुत अच्छा है"
/home/data/raw/hindi/audio/hi_00722.wav,"भारत की राजधानी नई दिल्ली है"
/home/data/raw/hindi/audio/hi_00723.wav,"क्या आप मेरी मदद कर सकते हैं"
/home/data/raw/hindi/audio/hi_00724.wav,"यह एक परीक्षण है"
/home/data/raw/hindi/audio/hi_00725.wav,"कृपया धीरे बोलें मुझे समझ नहीं आ रहा है"
/home/data/raw/hindi/audio/hi_00726.wav,"आपका नाम क्या है"
/home/data/raw/hindi/audio/hi_00727.wav,"मैं कल बाजार जाऊँगा"
/home/data/raw/hindi/audio/hi_00728.wav,"हमें सच बोलना चाहिए"
/home/data/raw/hindi/audio/hi_00729.wav,"यह ट्रेन कब रवाना होगी"
/home/data/raw/hindi/audio/hi_00730.wav,"सूर्य पूर्व से उदय होता है"
/home/data/raw/hindi/audio/hi_00731.wav,"आप कैसे हैं"
/home/data/raw/hindi/audio/hi_00732.wav,"वैज्ञानिकों ने एक नई खोज की है"
/home/data/raw/hindi/audio/hi_00733.wav,"मुझे हिंदी बोलना बहुत पसंद है"
/home/data/raw/hindi/audio/hi_00734.wav,"शिक्षा सफलता की कुंजी है"
/home/data/raw/hindi/audio/hi_00735.wav,"आज की ताजा खबर क्या है"
/home/data/raw/hindi/audio/hi_00736.wav,"उन्होंने अपनी पढ़ाई पूरी कर ली है"
/home/data/raw/hindi/audio/hi_00737.wav,"क्या आपके पास कोई सवाल है"
/home/data/raw/hindi/audio/hi_00738.wav,"यह एक बहुत ही खूबसूरत जगह है"
/home/data/raw/hindi/audio/hi_00739.wav,"हम सभी को पर्यावरण की रक्षा करनी चाहिए"
/home/data/raw/hindi/audio/hi_00740.wav,"वह बहुत मेहनती लड़का है"
/home/data/raw/hindi/audio/hi_00741.wav,"मुझे एक गिलास पानी चाहिए"
/home/data/raw/hindi/audio/hi_00742.wav,"डिजिटल इंडिया एक महत्वपूर्ण पहल है"
/home/data/raw/hindi/audio/hi_00743.wav,"खेलना बच्चों के लिए अच्छा है"
/home/data/raw/hindi/audio/hi_00744.wav,"मैं आपकी बात से सहमत हूँ"
/home/data/raw/hindi/audio/hi_00745.wav,"समय बहुत मूल्यवान है"
/home/data/raw/hindi/audio/hi_00746.wav,"भारत एक विविध देश है"
/home/data/raw/hindi/audio/hi_00747.wav,"कृपया यहाँ हस्ताक्षर करें"
/home/data/raw/hindi/audio/hi_00748.wav,"यह मेरी समझ से बाहर है"
/home/data/raw/hindi/audio/hi_00749.wav,"उन्होंने एक नया रिकॉर्ड बनाया"
/home/data/raw/hindi/audio/hi_00750.wav,"शुभकामनाएं"
/home/data/raw/hindi/audio/hi_00751.wav,"नमस्ते आज मौसम बहुत अच्छा है"
/home/data/raw/hindi/audio/hi_00752.wav,"भारत की राजधानी नई दिल्ली है"
/home/data/raw/hindi/audio/hi_00753.wav,"क्या आप मेरी मदद कर सकते हैं"
/home/data/raw/hindi/audio/hi_00754.wav,"यह एक परीक्षण है"
/home/data/raw/hindi/audio/hi_00755.wav,"कृपया धीरे बोलें मुझे समझ नहीं आ रहा है"
/home/data/raw/hindi/audio/hi_00756.wav,"आपका नाम क्या है"
/home/data/raw/hindi/audio/hi_00757.wav,"मैं कल बाजार जाऊँगा"
/home/data/raw/hindi/audio/hi_00758.wav,"हमें सच बोलना चाहिए"
/home/data/raw/hindi/audio/hi_00759.wav,"यह ट्रेन कब रवाना होगी"
/home/data/raw/hindi/audio/hi_00760.wav,"सूर्य पूर्व से उदय होता है"
/home/data/raw/hindi/audio/hi_00761.wav,"आप कैसे हैं"
/home/data/raw/hindi/audio/hi_00762.wav,"वैज्ञानिकों ने एक नई खोज की है"
/home/data/raw/hindi/audio/hi_00763.wav,"मुझे हिंदी बोलना बहुत पसंद है"
/home/data/raw/hindi/audio/hi_00764.wav,"शिक्षा सफलता की कुंजी है"
/home/data/raw/hindi/audio/hi_00765.wav,"आज की ताजा खबर क्या है"
/home/data/raw/hindi/audio/hi_00766.wav,"उन्होंने अपनी पढ़ाई पूरी कर ली है"
/home/data/raw/hindi/audio/hi_00767.wav,"क्या आपके पास कोई सवाल है"
/home/data/raw/hindi/audio/hi_00768.wav,"यह एक बहुत ही खूबसूरत जगह है"
/home/data/raw/hindi/audio/hi_00769.wav,"हम सभी को पर्यावरण की रक्षा करनी चाहिए"
/home/data/raw/hindi/audio/hi_00770.wav,"वह बहुत मेहनती लड़का है"
/home/data/raw/hindi/audio/hi_00771.wav,"मुझे एक गिलास पानी चाहिए"
/home/data/raw/hindi/audio/hi_00772.wav,"डिजिटल इंडिया एक महत्वपूर्ण पहल है"
/home/data/raw/hindi/audio/hi_00773.wav,"खेलना बच्चों के लिए अच्छा है"
/home/data/raw/hindi/audio/hi_00774.wav,"मैं आपकी बात से सहमत हूँ"
/home/data/raw/hindi/audio/hi_00775.wav,"समय बहुत मूल्यवान है"
/home/data/raw/hindi/audio/hi_00776.wav,"भारत एक विविध देश है"
/home/data/raw/hindi/audio/hi_00777.wav,"कृपया यहाँ हस्ताक्षर करें"
/home/data/raw/hindi/audio/hi_00778.wav,"यह मेरी समझ से बाहर है"
/home/data/raw/hindi/audio/hi_00779.wav,"उन्होंने एक नया रिकॉर्ड बनाया"
/home/data/raw/hindi/audio/hi_00780.wav,"शुभकामनाएं"
/home/data/raw/hindi/audio/hi_00781.wav,"नमस्ते आज मौसम बहुत अच्छा है"
/home/data/raw/hindi/audio/hi_00782.wav,"भारत की राजधानी नई दिल्ली है"
/home/data/raw/hindi/audio/hi_00783.wav,"क्या आप मेरी मदद कर सकते हैं"
/home/data/raw/hindi/audio/hi_00784.wav,"यह एक परीक्षण है"
/home/data/raw/hindi/audio/hi_00785.wav,"कृपया धीरे बोलें मुझे समझ नहीं आ रहा है"
/home/data/raw/hindi/audio/hi_00786.wav,"आपका नाम क्या है"
/home/data/raw/hindi/audio/hi_00787.wav,"मैं कल बाजार जाऊँगा"
/home/data/raw/hindi/audio/hi_00788.wav,"हमें सच बोलना चाहिए"
/home/data/raw/hindi/audio/hi_00789.wav,"यह ट्रेन कब रवाना होगी"
/home/data/raw/hindi/audio/hi_00790.wav,"सूर्य पूर्व से उदय होता है"
/home/data/raw/hindi/audio/hi_00791.wav,"आप कैसे हैं"
/home/data/raw/hindi/audio/hi_00792.wav,"वैज्ञानिकों ने एक नई खोज की है"
/home/data/raw/hindi/audio/hi_00793.wav,"मुझे हिंदी बोलना बहुत पसंद है"
/home/data/raw/hindi/audio/hi_00794.wav,"शिक्षा सफलता की कुंजी है"
/home/data/raw/hindi/audio/hi_00795.wav,"आज की ताजा खबर क्या है"
/home/data/raw/hindi/audio/hi_00796.wav,"उन्होंने अपनी पढ़ाई पूरी कर ली है"
/home/data/raw/hindi/audio/hi_00797.wav,"क्या आपके पास कोई सवाल है"
/home/data/raw/hindi/audio/hi_00798.wav,"यह एक बहुत ही खूबसूरत जगह है"
/home/data/raw/hindi/audio/hi_00799.wav,"हम सभी को पर्यावरण की रक्षा करनी चाहिए"
/home/data/raw/hindi/audio/hi_00800.wav,"वह बहुत मेहनती लड़का है"
/home/data/raw/hindi/audio/hi_00801.wav,"मुझे एक गिलास पानी चाहिए"
/home/data/raw/hindi/audio/hi_00802.wav,"डिजिटल इंडिया एक महत्वपूर्ण पहल है"
/home/data/raw/hindi/audio/hi_00803.wav,"खेलना बच्चों के लिए अच्छा है"
/home/data/raw/hindi/audio/hi_00804.wav,"मैं आपकी बात से सहमत हूँ"
/home/data/raw/hindi/audio/hi_00805.wav,"समय बहुत मूल्यवान है"
/home/data/raw/hindi/audio/hi_00806.wav,"भारत एक विविध देश है"
/home/data/raw/hindi/audio/hi_00807.wav,"कृपया यहाँ हस्ताक्षर करें"
/home/data/raw/hindi/audio/hi_00808.wav,"यह मेरी समझ से बाहर है"
/home/data/raw/hindi/audio/hi_00809.wav,"उन्होंने एक नया रिकॉर्ड बनाया"
/home/data/raw/hindi/audio/hi_00810.wav,"शुभकामनाएं"
/home/data/raw/hindi/audio/hi_00811.wav,"नमस्ते आज मौसम बहुत अच्छा है"
/home/data/raw/hindi/audio/hi_00812.wav,"भारत की राजधानी नई दिल्ली है"
/home/data/raw/hindi/audio/hi_00813.wav,"क्या आप मेरी मदद कर सकते हैं"
/home/data/raw/hindi/audio/hi_00814.wav,"यह एक परीक्षण है"
/home/data/raw/hindi/audio/hi_00815.wav,"कृपया धीरे बोलें मुझे समझ नहीं आ रहा है"
/home/data/raw/hindi/audio/hi_00816.wav,"आपका नाम क्या है"
/home/data/raw/hindi/audio/hi_00817.wav,"मैं कल बाजार जाऊँगा"
/home/data/raw/hindi/audio/hi_00818.wav,"हमें सच बोलना चाहिए"
/home/data/raw/hindi/audio/hi_00819.wav,"यह ट्रेन कब रवाना होगी"
/home/data/raw/hindi/audio/hi_00820.wav,"सूर्य पूर्व से उदय होता है"
/home/data/raw/hindi/audio/hi_00821.wav,"आप कैसे हैं"
/home/data/raw/hindi/audio/hi_00822.wav,"वैज्ञानिकों ने एक नई खोज की है"
/home/data/raw/hindi/audio/hi_00823.wav,"मुझे हिंदी बोलना बहुत पसंद है"
/home/data/raw/hindi/audio/hi_00824.wav,"शिक्षा सफलता की कुंजी है"
/home/data/raw/hindi/audio/hi_00825.wav,"आज की ताजा खबर क्या है"
/home/data/raw/hindi/audio/hi_00826.wav,"उन्होंने अपनी पढ़ाई पूरी कर ली है"
/home/data/raw/hindi/audio/hi_00827.wav,"क्या आपके पास कोई सवाल है"
/home/data/raw/hindi/audio/hi_00828.wav,"यह एक बहुत ही खूबसूरत जगह है"
/home/data/raw/hindi/audio/hi_00829.wav,"हम सभी को पर्यावरण की रक्षा करनी चाहिए"
/home/data/raw/hindi/audio/hi_00830.wav,"वह बहुत मेहनती लड़का है"
/home/data/raw/hindi/audio/hi_00831.wav,"मुझे एक गिलास पानी चाहिए"
/home/data/raw/hindi/audio/hi_00832.wav,"डिजिटल इंडिया एक महत्वपूर्ण पहल है"
/home/data/raw/hindi/audio/hi_00833.wav,"खेलना बच्चों के लिए अच्छा है"
/home/data/raw/hindi/audio/hi_00834.wav,"मैं आपकी बात से सहमत हूँ"
/home/data/raw/hindi/audio/hi_00835.wav,"समय बहुत मूल्यवान है"
/home/data/raw/hindi/audio/hi_00836.wav,"भारत एक विविध देश है"
/home/data/raw/hindi/audio/hi_00837.wav,"कृपया यहाँ हस्ताक्षर करें"
/home/data/raw/hindi/audio/hi_00838.wav,"यह मेरी समझ से बाहर है"
/home/data/raw/hindi/audio/hi_00839.wav,"उन्होंने एक नया रिकॉर्ड बनाया"
/home/data/raw/hindi/audio/hi_00840.wav,"शुभकामनाएं"
/home/data/raw/hindi/audio/hi_00841.wav,"नमस्ते आज मौसम बहुत अच्छा है"
/home/data/raw/hindi/audio/hi_00842.wav,"भारत की राजधानी नई दिल्ली है"
/home/data/raw/hindi/audio/hi_00843.wav,"क्या आप मेरी मदद कर सकते हैं"
/home/data/raw/hindi/audio/hi_00844.wav,"यह एक परीक्षण है"
/home/data/raw/hindi/audio/hi_00845.wav,"कृपया धीरे बोलें मुझे समझ नहीं आ रहा है"
/home/data/raw/hindi/audio/hi_00846.wav,"आपका नाम क्या है"
/home/data/raw/hindi/audio/hi_00847.wav,"मैं कल बाजार जाऊँगा"
/home/data/raw/hindi/audio/hi_00848.wav,"हमें सच बोलना चाहिए"
/home/data/raw/hindi/audio/hi_00849.wav,"यह ट्रेन कब रवाना होगी"
/home/data/raw/hindi/audio/hi_00850.wav,"सूर्य पूर्व से उदय होता है"
/home/data/raw/hindi/audio/hi_00851.wav,"आप कैसे हैं"
